,company_id,carbon_emissions,renewable_energy_ratio,waste_management_score,water_usage_intensity,biodiversity_score,excluded_sector,employee_satisfaction,diversity_index,turnover_rate,philanthropy_spend,supply_chain_ethics_score,data_privacy_compliance,independent_board_ratio,executive_pay_ratio,proxy_voting_score,risk_mgmt_score,audit_transparency,governance_framework_score,financial_return,roe,profit_margin,esg_score
10,11,86.09746921562613,0.11089240746779236,78.35103758253904,45.631984034673124,71.69655480312215,0,2.572558786404276,0.10779843538141391,5.811786369359858,1.5339773978758446,78.94373845392447,1,0.7989217719056123,26.233683077343386,47.486925498533004,99.20490404420612,1,66.9633572563003,7.260179929616028,5.99785377073669,7.547516529403179,0.20660773740257435
11,12,86.0281073928923,0.21249843868649865,53.87553058411273,57.72606668314208,56.93395257003327,0,4.071925680381434,0.3752382962804384,15.277836992109183,2.2588815821334345,52.169896275751306,1,0.7093061002197031,59.39659625680909,81.34592413513127,71.76690534230177,1,76.02228434948877,9.772876726403918,8.096224613583294,6.713292974807818,0.1968733250290191
12,13,107.25886814698103,0.4317672500483007,71.86820203035782,27.781929068365358,36.29768040714539,0,2.7879516994698887,0.17665989977610314,13.957383603855769,1.0967958556533324,75.8091522552712,1,0.31938114774920906,52.7075695083363,63.12307663003256,73.39508013487008,1,75.52025236490994,2.86316969817992,12.446598011820825,6.527740827679099,-1.228147397900654
13,14,42.601592660266064,0.5679516155155995,58.00555263749442,50.721967159384874,63.03422153193825,0,3.052415774887835,0.3038661216810074,6.750446939905971,1.395457289936053,73.31794709367885,1,0.38022160926580195,57.734942074063326,39.0672797044068,54.48092561867565,1,68.60934851515715,12.400508378062014,11.602211183454566,7.261763940846366,0.7505515654303443
14,15,48.252465024609016,0.3452815585748965,66.28429236245569,50.12224423453833,48.28783902143758,0,3.0682171793159827,0.685436135293466,13.444027766661785,2.058819265830796,87.69813933809746,1,0.6813768335014172,51.08679694716407,83.04211052840664,61.84040238213141,1,73.52882314786119,10.05837079310832,8.68519315642624,13.166071214932161,1.456224939843902
15,16,83.13137412277082,0.3126495285539732,56.343389341497655,23.18271464671166,57.54067675656026,0,3.813551471365573,0.08906089851845818,14.650756315918015,1.3347736999125213,76.67116599224975,1,0.6975603017281711,56.3820708737014,59.31325326059574,78.94836688144568,1,56.573337367481784,4.0290472125191075,10.949214757077707,2.0729545188007013,0.31715094446645103
16,17,69.61506638996728,0.17530996188866108,101.60677784809035,37.04497710466916,31.07940347298078,0,3.727245753300582,0.354692204356306,17.122522122238585,1.4849316980178284,79.7982837151949,1,0.7479908597025571,56.90042127674884,67.58989599851981,55.527206268017785,1,83.415654819809,7.592950593567784,13.171556167599498,8.53523645527248,0.7824705491188566
17,18,109.42741997785822,0.7777261837075549,59.62923077232668,38.93470894805917,59.32891601679612,0,2.658886424828585,0.344130980209934,3.1216387324913804,1.215288032939374,72.28488816896115,1,0.7321472404649891,57.07865622761214,64.60111964064141,62.72018841554054,1,64.54453827406427,3.523655030896906,4.56394297683671,2.8425265239563426,0.4540100000749849
18,19,72.75927773436368,0.31965237212640535,80.31346527991205,23.804439712325944,47.58983606468207,0,3.807965982382177,0.5790170934621423,15.240390056067532,1.3854479128294799,81.32048477121056,1,0.6957119728019729,53.660985657397056,66.2613304687441,75.67870362337541,1,68.2168431909912,9.273872334202537,19.305383014199712,6.421398704824879,1.34412299816939
19,20,57.63088895994125,0.06039203154803854,65.1478086718506,37.253976734795614,54.62515494368167,0,3.3571236114545906,0.25042634365719346,19.049523276344598,1.9696703004670684,80.6228891790041,1,0.7597433410478536,48.71657237399212,54.847364563499156,78.09114332955059,0,59.47165129345535,6.728087379813915,18.3102819933142,6.961173599056174,0.5763338680440484
20,21,143.96946306764661,0.21767561927151582,52.62380241140815,48.73183140778606,48.29853650349736,0,2.2256129828371316,0.6194108589168177,21.438432895040222,2.7851386801405797,61.933919733468656,1,0.6450514235354238,48.80537032691322,64.96144339887618,68.90935804162083,1,62.31788308857363,1.6545140054353595,6.811508027280199,9.817665182239097,-1.834247472589824
21,22,93.22671098540393,0.4233910425225104,72.9647395434926,36.0907694047526,44.45593769316635,0,3.1961774153616918,0.2865483987254172,5.869662367767828,0.32504916801623374,78.10976345014222,1,0.4564748313146729,53.4524930536909,57.76145077752421,71.22698068744859,1,86.43538199409011,1.303853369952884,8.72535817975219,11.176454188992329,-0.23715759090638405
22,23,102.02584614063771,0.08575359616064851,76.0103775562856,42.42133155674026,59.69381559236817,0,4.662298797445343,0.7060226530277743,11.270238636832365,0.6144867501805755,86.82240389858448,1,0.8474259682384311,62.38121177373105,65.43157164985931,71.20369766276819,1,71.37890155578374,6.125974930143112,12.093520698316675,9.419123872785335,1.0008721731314212
23,24,57.257554413596296,0.24114210026316804,78.3793979913177,42.49370282727652,41.878177422168726,1,3.2198031101579456,0.5905333951119823,11.754672357663276,1.4009666575740822,84.83791751953207,1,0.31092841855918674,79.47111502473909,57.214093033242754,57.66630518289873,1,67.03215562258816,6.476706328730194,13.596877824567535,8.206392337040388,0.012336942009052882
24,25,83.66851826424451,0.10682136950093098,30.666712681885862,39.878565888612336,18.226237392448205,0,2.215124232281866,0.5427628046120343,15.377593682911428,1.5347506344972632,75.27372478693209,1,0.5199370319228942,57.92702457454316,55.64937468495805,69.266659977776,1,66.97644748687355,3.6515970220938843,8.833903856764655,9.326544523053041,-1.4882667709072122
25,26,103.32767769129599,0.39399743206671656,51.477314294963634,32.94817975974571,12.52059848635109,0,4.070126712923955,0.337362035784157,11.176854512359062,1.3476436764504531,78.21689370080298,1,0.7373221758582981,55.66111375834907,38.069507863648994,72.41893794638408,1,70.01978818007638,2.8996017683203945,11.17033036842481,11.522114236253584,0.10670878306740891
26,27,65.47019267733091,0.25572263337086576,84.36332078532827,46.58813974883898,53.68833138853955,0,2.8507428707030984,0.19401305025480065,8.42303214380413,1.1127049989923505,84.14908203556769,1,0.5562936246898046,68.23144720529083,59.92193348697493,69.11594925761847,1,77.22457737529567,7.25124037774678,15.778651233567047,6.425206658668922,0.12466545617476156
27,28,111.27094055037016,0.3840811292272226,56.14589556086812,24.129662384740087,41.05564370542288,0,3.650100251288713,0.4354832991045721,13.08588186292446,0.6373497469750597,63.61145032693,1,0.3149006444880086,55.94689569561411,63.36920499834981,50.74437982229797,1,71.93838537154839,2.162788821917742,12.016275632534494,8.513797800074256,-1.2537397688564549
28,29,81.98083930243585,0.36614580595245383,73.04416075465167,40.08588138508183,15.418016451358987,0,3.3796094532142753,0.7235914441301385,10.312489669212676,1.0724645650073956,79.74383038981692,1,0.3395885418697279,34.09535324297658,87.73311083223375,85.35646035020872,1,72.15194890170895,10.173922796550952,6.704682102647193,5.457256337977716,0.27216842140270225
29,30,91.2491875062017,0.5816434885743039,51.129629571568216,53.854863405180886,52.13069934107561,0,4.733169162495814,0.2745895464676221,14.810947653426208,2.072065633298522,55.29088911340314,1,0.6891824214829732,39.00003959858173,67.19049009957486,59.066273136528906,1,60.768270847369735,11.668120156039997,15.497225791447686,8.000187702060574,0.9738212318780666
30,31,81.9488016331181,0.5621775612709531,80.9740165323766,35.526267501587846,48.122508900532814,0,3.3801016728750692,0.7367339161099983,7.952163065770633,1.5651467433970914,83.62356164470016,1,0.8789187596431798,77.43379512809787,49.12976636385112,70.7212825847578,1,67.06200924690003,9.16623092243632,18.523104180373704,12.13258424632836,1.9583108765585233
31,32,155.56834553526812,0.08844444030069641,83.96904393993361,32.726787784977226,40.00772813554535,0,2.698787507262157,0.7368446450115612,6.888451719760328,1.9728933285334318,71.15243996789289,1,0.6311181815006994,39.29849898332709,44.77983562065405,73.21790722436674,1,71.56520467968478,9.3027538649199,7.878873451433414,4.086401642616057,-1.6170826715413773
32,33,99.59508325786199,0.3446235300029249,80.9786485925855,47.25516138775377,54.936186363617054,0,3.1718066771567233,0.28239014069129265,18.577201091124806,0.6576101510202095,74.13542579426996,1,0.6040546908142614,58.55220986970442,64.01156820007692,65.45178449446824,1,69.68809163693962,6.285949961568704,12.007921092476467,6.702101252624425,-0.19410628832919563
33,34,68.26867213132299,0.6095654722173228,85.48835218530397,41.63431760587132,76.30188020215607,0,2.639856695665256,0.5430493392489029,23.362638069022168,2.5109003244990067,69.4463174317712,1,0.49099512783376037,35.169408266389254,48.82578510965334,72.44508789055159,1,65.84125582603092,5.030739375162305,11.346528458123249,4.569559713965524,1.2881403912419742
34,35,124.67634736309567,0.3141309765261968,93.45850217349299,47.45447282056932,75.69181437370278,0,3.3535147018349134,0.8500658428364382,21.111356133616216,1.1066807441162605,74.58952148298127,1,0.4540144043196379,69.26440614590442,51.47284754789277,62.24730538024637,1,64.92495438035621,10.18647936245982,4.690047443498667,9.057099987030922,-0.24613581319859867
35,36,63.374690500869335,0.6479463612947148,52.388888025865384,40.38498485695272,52.8752928621717,0,4.738853512985978,0.33519209359665575,11.640372035257375,1.8326411395629685,77.55383365385332,1,0.3125909890537708,43.097450471856135,48.77810826076137,91.47098470543055,1,74.35564475403672,14.094571095024804,20.55208431114536,7.1541014051813185,1.5014850311613113
36,37,106.26590785014267,0.22650191954925245,58.16992103272956,16.117075492488205,48.30579134274293,0,4.373927627595931,0.6403231478626393,17.275635857905897,1.4124436276209882,82.54313968786558,1,0.4637729205842827,51.24169304992431,55.071198295522194,67.3949224671836,1,74.60197165015119,9.726933221790157,4.299573369615827,5.331056889707821,-0.17128935735655348
37,38,41.20989628360673,0.4532267059451018,83.46315355455692,51.79913410425699,53.15470415223362,1,4.92883335223586,0.22290712863599907,8.56858608893315,1.1219899630009564,87.99500767006587,1,0.5694662645191515,46.57638578422143,71.04183498564939,78.99009606467914,1,79.8941265698277,8.287066264740837,21.49651804305632,14.92859833266964,2.3857415019618093
38,39,60.154418533047085,0.5996218506997747,86.95329657756221,60.70026382478275,56.180138655486964,0,3.8354750671277076,0.49898894456649123,14.54089644526164,1.8029729788857258,75.48548544681036,1,0.4187698698293701,57.572999484429204,30.152433103107178,59.073715055719916,0,71.95783822321603,5.46622145734734,12.635418820618304,7.675839695009951,1.448207522311476
39,40,105.90583707607371,0.13623186235398355,59.88485569642111,52.840410068362864,44.63403645883889,0,3.6001701453501695,0.31693158781216757,9.080986165400091,1.9203568580590311,58.38409761658324,1,0.35240879308885753,52.57317575844981,79.41974886481037,77.21277911874392,1,49.23785316733657,3.815841606386614,12.145398438160997,8.550843615450624,-1.4221800383209209
40,41,122.1539973998623,0.2361379497655822,58.84170902011624,4.611422749302406,53.490861199062046,0,2.8011948591752516,0.5606943558642418,18.282520589700557,3.3816100033437415,88.05646368116193,1,0.7306367203527616,63.64946206116944,56.93795733765358,62.82793636198542,1,93.58290940866138,13.312034250190889,8.602084695132653,10.403937480999124,-0.7447896293099351
41,42,105.14104843569912,0.6046614565204121,60.21679765104241,44.510882125055666,18.527408579164053,0,3.6887674522910965,0.774973634100576,17.617323589619218,1.9474889632344567,60.28020722970571,1,0.8367721614408403,59.829003332793,50.488764781709946,56.06853915953223,1,69.91198509095322,4.846972392913649,15.586464923771755,11.85398857319459,0.9184109028055436
42,43,96.53055152835279,0.2920487185984639,45.92357553934081,35.33254189424954,51.62697766693529,0,3.408747103314456,0.47537374439029545,22.379770555487376,1.9369884080385775,70.77743278278598,1,0.8620632418122514,54.22747252349761,73.3164038351196,59.34916617350062,1,65.89977358335608,9.733753442525698,12.157401962212868,7.469716693249526,0.18099207328981207
43,44,90.96688913232134,0.4004222737895427,50.92883226738887,29.15756246388291,59.536271900492096,0,4.04503915524951,0.45195414687563484,10.853474562337505,2.301417136588698,70.09643403475317,1,0.6707992370981937,59.77080068280257,56.90624835829871,61.520896872911095,1,69.41839303496916,7.459633012518591,8.305476359273834,7.308202477048335,0.49149139606944875
44,45,55.644340288977176,0.45077109441955576,51.2906103245477,41.22732161638273,40.20316115987188,0,2.7144215148449686,0.25118659739898824,19.895168505460006,1.8722978143316602,75.11557922771419,1,0.3316647495595691,60.505542044715256,44.29715730065393,71.11453197215272,1,66.03905962048925,9.544388296542241,10.152387315485246,5.029596194403955,-0.19204551848466836
45,46,78.40467374815874,0.18480186641013244,65.5885228929155,38.51052705100279,48.090547114278024,0,3.5368777180170574,0.8374912174144017,14.53232530964044,1.4728996617374426,62.36515394938893,1,0.7445175779770641,44.03811245323047,37.17249641323971,98.75789884094662,1,61.81295896572684,5.022567961559988,11.83165545199887,4.1575040579911615,1.2016885427792778
46,47,86.18083687120638,0.41019293380539773,74.06254773750932,45.08657804279841,27.76989238597752,0,2.3985520131898985,0.9230504192116952,12.376942346171742,1.7280075239705408,61.879511229262846,1,0.3660571831571318,42.89436292798083,70.43167104588831,97.3567570493864,1,76.14553372241716,6.53186028689973,12.94574114472458,10.540975893477537,0.18690965769230838
47,48,131.71366678656747,0.34973434990572005,76.50209247463559,40.56580189305454,24.993728340813732,0,3.7363288147886298,0.562246446296149,13.6849692004828,2.098364924955952,74.78479005417343,1,0.7018488706126944,73.2814251150808,71.3960619158732,66.781478620893,1,68.51453717859563,3.674237352226857,9.724013386751075,9.526291097633662,-0.42107574830492017
48,49,110.30854868705384,0.17561919698936396,62.371566200864784,28.791878931110233,54.21630155918382,0,3.973026317056443,0.9148311322684113,20.49006580751744,2.4735342204234363,67.02209445679111,1,0.7676195014487255,60.594247147156224,53.80427266747762,79.59419586733026,1,69.10560509639448,5.270412137699644,12.203113902321519,10.066016876028044,0.5292431833616673
49,50,47.10879533911798,0.2052622268743936,62.74019325578682,34.23398223257029,35.408739685247674,0,2.364942935887817,0.6851764649212222,11.34031642553123,0.44252070761015827,88.46093552443273,1,0.7355188264958836,56.06599281392245,79.8198729206996,57.46222927818457,1,44.9719252406523,10.353610376320363,7.421422255500822,0.4005565566491559,0.762454170948313
50,51,109.72251908184384,0.6085560017364287,71.85492242726892,32.62041443674984,14.463486768479505,0,2.5621734224197956,0.06407243425193072,11.594690690577131,0.17683153510410277,69.49119956795005,1,0.8711302834566785,37.974814449983235,60.5374641662149,48.95937662389519,0,67.7351177997082,3.2700491404956233,4.39039018054049,7.170109507952348,-0.24854114983856634
51,52,88.4475315875105,0.14165877053537307,47.559781642758594,22.83516823255554,27.76443401731116,0,2.592813985546562,0.20596492258738786,1.6714895108493977,2.443862813836633,64.71678217959831,1,0.7428877706804339,23.17628771173672,79.92007328657222,70.30585296202752,1,59.2339164625697,6.5814490347962264,8.56496618701808,8.85808235190542,-0.8587725638876434
52,53,79.69233999082124,0.43593946275941003,84.39160798124634,26.283553560461165,30.67241812415862,0,3.3756625289496753,0.3632268422120036,11.264759676509765,0.9417776340355034,91.71835858744389,1,0.7159258667890851,45.60997081383786,45.6394855242576,75.46289716908981,1,64.77563548042349,8.798789297620283,12.901492113895443,13.164829564591509,1.0876418348600163
53,54,118.35028866522603,0.3082365330185971,89.28077918521406,37.88931330114806,65.49160995463482,0,2.52176077101869,0.6181667696049099,13.321809639790914,0.33944690439532876,79.69936233079395,1,0.45704590330986145,43.21011325103257,43.80305781175639,77.83256184045408,1,72.3628009395305,3.326958876443727,4.711563672898888,8.247443518481408,-0.5410835892535419
54,55,130.92998567487854,0.45500639880107346,60.6162904346794,54.23754075307279,53.582280227369345,0,4.46494315550691,0.11650979281692574,8.18876111119725,0.2736255257060929,102.16953034338842,0,0.8548612118615411,45.345118140070596,52.295260444784894,80.79698183476557,0,63.86488508087959,5.549300883587487,13.302845026370669,9.191648793635215,0.5083093711078117
55,56,127.93840357348596,0.42754908476185066,64.02345760976831,34.64442920301205,32.567956036854,0,3.8053070870556254,0.5866767260728702,6.96072400659278,2.761293617945123,55.77685812527167,1,0.40772632247650015,62.792846591026475,54.00653446409943,66.6955453540027,1,65.24458414601277,6.579901128563186,10.564316631199738,4.825955300880737,-0.9479308883521825
56,57,74.82347430332084,0.2781861683282088,88.64968337267754,32.4256922524721,38.24468190057681,0,3.9193277058140366,0.7859463580423434,2.7438071192413584,2.114328970169593,77.07765878991903,1,0.8429379668838759,72.9111381314653,77.26630290468016,70.7204143598613,1,70.9657718195084,9.453874671370933,13.996912819597371,11.159093985150612,1.6861893414114346
57,58,90.72362872446357,0.18524055235766115,68.1542261351515,28.18713193327174,76.24168832214451,0,2.3876664800706644,0.42003337738677515,9.07674702348391,0.9434350297531533,79.8561258014952,1,0.48759752600754624,66.6419927293197,64.40014635068361,78.21238769680387,1,64.93486603903511,6.096124208363291,8.70460864773881,6.474493330633272,-0.6791728355952319
58,59,109.93790294210692,0.5553171992560851,78.82368168927445,40.30536494995351,68.72204870393902,1,4.405224659869756,0.5372389986540093,19.105895483985577,0.9723719616028456,75.27822885627764,1,0.37809815632660126,40.91424625027108,48.611359771102144,81.93468428547209,1,59.446869702634515,7.417904416690406,6.417626352178777,6.704472357582241,0.7438070079084008
59,60,129.26635381367078,0.5031820579410835,68.61541909298839,51.79259334610126,27.63879144036344,0,3.9547266080689933,0.5957937116205577,4.590738484454906,1.5384043010092991,71.37999461009497,1,0.7960098163627025,58.07260919791264,60.16738367435358,60.928663502376445,1,52.78494353060452,6.48539118299126,5.366094117864645,4.829612765374719,0.25157387883666965
60,61,85.6247728646413,0.32184672035858475,93.34461082720412,60.026827664085914,73.27051719252653,0,3.022358052084514,0.569740509422845,15.945086259060819,2.101573348473896,87.45618312218214,1,0.3014972721604975,42.69019195836812,53.57922323777126,72.1067741079213,1,73.36575784015791,7.162327332611827,11.881520705449622,5.344463173334107,0.151342457518619
61,62,94.43023070008549,0.2940375021670958,77.35119442377244,42.85399376721687,48.3874238310038,0,2.420762452706642,0.36306354916667405,16.39673273513547,1.2941945672073354,79.66397749247612,1,0.7992529906084984,22.383324013699013,47.94362828504978,76.49552889450283,0,64.83495405620468,11.692519461882924,7.187798359340682,9.27469201425048,0.24994177928309172
62,63,66.80995077981916,0.12544938510343312,78.21483657878788,41.399937426364346,65.99223252112488,0,3.4467109438517642,0.6831215872342921,24.264308105712008,0.9497802079177362,58.107590770173,1,0.4573871052275855,48.853106737407856,58.80387352653505,71.47552585907435,1,53.34478949279792,9.119019635831403,7.677975185831327,4.261784163851583,0.35451379376141534
63,64,64.11380127757988,0.44440125056011115,78.4945980810038,34.56526892746457,46.73384089996986,0,3.1734980113471094,0.3891762139896129,17.19177592451286,2.2945325933087837,66.30631749768739,1,0.8308327636533728,68.9108802358296,57.13715834261897,63.77956525557946,0,82.4566254243904,8.546834850796074,13.70115304583802,8.669279382992485,1.293002246470277
64,65,124.37577467182594,0.5757688148776429,61.67329395508432,36.23433378508989,73.7165839748435,0,3.202551215110128,0.5554523811034671,16.77289790553089,1.481913298698707,63.359950899966464,1,0.7148875093449476,44.97957547237601,48.51482073023637,70.03092701675186,1,73.38025497250494,4.204144244037772,18.750168829166714,12.28316329140067,0.299779419438755
65,66,140.68720085712468,0.12381086556612016,63.051412946161975,46.29175091050703,26.807587769204027,0,3.0061976027452366,0.46376784838765484,13.838486266124393,1.3658618590398075,73.7884195080929,1,0.6997099997103541,62.49836792217447,48.35453967806167,75.29729904023627,1,58.120494714242795,3.3360492491834552,5.201088890392919,1.7721567686593915,-1.6045733655683125
66,67,97.83969635258998,0.14174247492062755,81.53868459339962,36.851246679369204,44.89099137236968,0,4.005005135140859,0.3718518204555282,12.004286671229822,1.9144872373217439,84.48865245446841,1,0.519191737898906,40.015916331363165,72.21894864884682,62.39348170983661,1,62.953638040403675,3.832985177234647,17.661004386561903,9.022747084188245,-0.27085515337364563
67,68,130.10598693676073,0.18727519902269188,71.89619244150427,38.37717552832586,74.32919555798235,0,1.6795974863294683,0.5542123922071135,16.260997565477595,0.004567801854811426,71.20754092228741,1,0.33564178433446257,60.32747698368683,66.35123783137767,58.027611607003685,0,80.46411967179687,1.1049941428693226,5.0213121555723905,6.837340847362572,-2.336831329581945
68,69,110.84908075142903,0.19126728643193613,52.335834882823406,39.74652725249576,2.1478370360547387,0,4.5009494532324625,0.7944380962976751,18.24350636354019,1.8318943608281681,72.46878423714188,1,0.7980438589233465,46.34600738370407,74.15503094410447,90.59542821865945,1,68.24571551485302,2.1117287112344867,13.21950806046197,7.704581784222431,0.4820476201089975
69,70,80.64640736184627,0.2750086185191396,98.0965663693717,34.091718890925236,49.07877191751069,0,4.198681542101284,0.135476052615939,12.852481537261427,1.7876412935151236,65.20977870424203,1,0.4025422771059168,72.85052829694692,55.74372355767435,71.87529760302931,0,65.81629723930297,7.003386871018693,13.888549430413422,9.896216391048009,0.02484235954443914
70,71,110.84186816525242,0.2594732652222252,84.6710780094565,39.25020740922449,42.12907360253625,0,3.647479631806835,0.48523702326019336,18.45942950932288,0.5347584158978672,82.61342356793513,1,0.5233551851368514,45.300161119938025,43.68396419815082,79.38350313024331,1,77.5067515450195,12.980713593023989,13.833446126297787,7.257913195577992,-0.1483118832526676
71,72,146.1410969939791,0.11601733753096195,70.56439485767528,19.805938712091983,63.69322461087491,0,3.399140100683254,0.18197620123796882,26.416056481688443,0.14103880971212623,87.32647504381843,1,0.6602128113054491,41.86420604476558,51.39146794433735,72.09496247728279,1,68.32183115655235,5.3542774211610995,8.377286068158169,8.59844677072698,-1.4894863828250273
72,73,98.92521882670145,0.5878548997680135,65.89748527300053,45.48835883018462,71.39826870821943,1,4.258135458887508,0.13244479324827302,12.35429452410158,1.1049469125071885,74.67557338106413,1,0.5893522431363731,72.07231497760321,75.40971008955006,80.5031740603698,1,82.29670326389756,10.277957100292525,10.542238054277089,5.672338237425798,0.7304904635399655
73,74,146.9393096744202,0.14184427607987107,72.98013786295124,63.51771838972055,64.6056763861393,0,3.470418590734412,0.2671433300073678,12.495008137946606,1.628081352213683,90.80018762323866,1,0.41919638110279084,41.34742634495737,35.993934022050595,70.79178462974973,0,65.87299758300041,7.138641490314509,9.657929410459868,11.474545961614455,-1.827169263937158
74,75,21.40764687730767,0.26709409153878366,77.76280148736141,34.47956384836934,54.82000506794491,0,3.305099360833568,0.8361593550035745,11.539415810381753,1.6994097121875902,69.55918688982419,1,0.3843698141293703,53.1924891068802,81.67066326785067,75.87113448655641,1,64.29630685180861,8.68538168592885,15.089999080943642,14.348133379812092,1.6969846836711908
75,76,124.65707513125672,0.16934940183695033,39.50498896494929,43.7383714500167,50.811290961907204,0,4.297102647499268,0.5376560680709613,12.66871470643496,2.6928325358753415,61.03017405655609,1,0.3739477633501744,41.455507946862696,43.34760534531996,58.90469642944082,0,70.16591919364429,4.111263503215521,5.283894936994991,-0.4727349958717799,-1.4863209594744249
76,77,102.61141204714514,0.5051295998717548,101.6852456422863,48.51576320246185,43.14578757040204,0,4.965377007534949,0.3821734633941514,18.115526469881747,1.628393621314842,83.04368529937936,1,0.8178047288995207,63.86145070163428,71.69514773914332,52.34878914780769,1,79.64677458364051,5.184727595182886,18.80265507052492,13.417057001697733,1.5831518681626418
77,78,91.02977948602398,0.21522630115591282,58.151735362496204,52.802152727174615,54.19945243049263,0,2.8202952236125527,0.35528133828198216,12.435273184037944,0.5208213378869045,74.0412869373747,1,0.31893572943680015,69.45319507041494,44.69312176186697,65.23522158845945,1,72.49513149378733,5.5640343796368334,9.127314514565771,4.647571818994363,-1.3511400183895328
78,79,102.75282329606507,0.30267928438841163,69.97141550516864,37.3567851125982,79.19309659171019,0,3.7973595194337495,0.6603442842071818,12.945890411556766,1.3243199891790012,69.18760802973856,1,0.8862085557599366,39.882078831271784,51.07247925139437,55.74206129253084,1,71.03545140826901,8.654117358228246,8.985173247055423,13.48668907515423,0.9909663464054999
79,80,40.372932561973215,0.6043368946581595,70.52300324168719,21.966827463112807,33.38975403444917,0,2.7395256854857175,0.5349548824816001,10.751751671696049,0.5909496235077819,75.76671205614718,1,0.4191172142312485,58.19508283333671,29.137844512434718,48.830182391516914,1,61.92613477263848,5.910996999916386,8.508100349964012,12.210248797942402,0.9863669080341495
80,81,93.40984336487465,0.22644282471136645,99.95275328033277,42.672319508487625,41.95837049751853,0,3.851147777582601,0.36253002449037786,14.445287502707778,1.3746275124571445,59.15616573333324,1,0.3661933781274469,59.5873543555886,87.80697841537194,73.0174768174155,1,60.456837588510176,9.90740952733982,17.118040472689653,4.307922588667211,-0.35881301181986025
